,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
262,9665.64570718911,12575.073647861798,19129.788640325834,14702.205606174071,14847.868601645752,13292.373414095577,15764.871828874811,15822.166463005962,18001.273136147945,12994.971159316443,12181.798217970198,22305.06789259973,35260.58284689864,25566.292823171563,21953.60041698018,9896.895128975772,34358.32567319388,24278.22454215629,9884.829348654132,22556.326037261384,22026.94533438297,34152.062267419795,25497.48708091987,21620.420710774193,38199.262407550865,18935.54375004988,27965.635537491176,16756.91389534199,19246.366041640104,39542.97305571643,25706.036701904297,30282.62943857919,12980.057053489523,30214.902971742144,20376.993845216064,38931.2251873354,23866.58805062843,20629.169615026767,20640.060826243007,20053.221312087837,20826.3554915452,21238.812902268754,23749.554814878764,18644.30383086673,21137.08321033469,20457.85840239206,27638.041578326323,18644.30383086673,17103.213026304602,17516.260847285266,10583.904450529786,14950.201593732594,7540.035922372032,26847.823539988683,15011.026710575945,16335.533281172226,22915.03415568882,10817.37723525658,15387.088244014854,15722.00949602548,19377.905900187452,20889.290179272903,23580.330455506533,20623.683610239117,30381.909727671627,21872.691832527024,22916.900189297598,26881.281221678484,23041.58424067304,17808.668137114117,9573.741014920453,15357.28214990581,21517.94749997519,27797.248754887576,23039.801673897062,21604.93095704321,29248.75377611637,30834.62142235612,17168.45526279605,39098.027597038556,32326.972502137964,22807.55823992895,17486.795195264367,22692.18058038259,8304.457797830813,13888.202941150383,8566.482437402396,30484.166382707703,10731.500946181039,36919.576115509066,6742.307273157128,30965.95740435224,17659.53321583183,24380.977327100583,18155.455389145107,18115.901998931033,6870.717097983406,34067.035853417154,23326.997454812517,17367.39679816381,24516.800738582875,21523.25222028388,22014.955719332986,21212.698117135587,32195.02954659377,7100.033986478471,24726.37234395797,24639.672366087358,7355.775048825697,16923.989897446474,21134.790910328877,16836.886681808504,16640.026147029348,10355.205252230215,10411.092457171833,20222.151692302872,17777.424425053316,17719.65988516094,19707.775420196223,39467.36731476455,42703.32223905109,36989.438340156245,36989.438340156245,42391.97260987251,41363.59684630469,15817.4373141657,14020.278318447667,15160.94876994277,42932.54431723278,43467.28515915744,42932.54431723278,37425.237458158444,41061.73426147319,39463.62787780647,30011.41884653811,41630.835829349715,39441.89937976759,30388.041754069138,12744.542768077472
263,8311.449193042992,11220.877133715678,17775.592126179716,16056.402121164576,16202.065116636257,14646.569929086085,17119.068343865318,17176.362977996465,19355.469651138454,14349.167674306951,13535.994732960708,20950.871378453616,33906.38633275251,24212.096309025437,20599.403902834063,8542.698614829655,33004.12915904777,22924.02802801017,8530.632834508013,21202.12952311527,20672.74882023685,32797.865753273676,24143.290566773747,20266.224196628074,36845.065893404746,17581.347235903762,26611.439023345058,15402.717381195875,17892.169527493985,38188.7765415703,24351.84018775817,28928.43292443307,14334.25356848003,28860.70645759602,19022.79733106995,37577.02867318928,22512.39153648231,19274.97310088065,19285.864312096885,18699.024797941714,19472.158977399085,19884.616388122635,22395.358300732645,17290.107316720612,19782.886696188572,19103.66188824594,26283.845064180197,17290.107316720612,15749.016512158487,16162.06433313915,9229.707936383667,13596.005079586474,6185.839408225914,25493.627025842565,13656.830196429828,17689.729796162726,21560.8376415427,9463.18072111046,14032.891729868737,14367.81298187936,18023.709386041337,19535.093665126784,22226.13394136042,19269.487096093,29027.713213525516,20518.495318380905,21562.703675151475,25527.08470753237,21687.387726526922,16454.471622967994,10927.93752991096,16711.478664896316,20163.750985829072,26443.052240741457,21685.605159750947,20250.73444289709,27894.55726197025,29480.424908209996,18522.65177778656,37743.831082892444,30972.775987991852,21453.361725782826,18840.991710254875,21337.98406623647,9658.65431282132,15242.399456140889,7212.285923256278,29129.96986856159,12085.697461171545,35565.37960136294,5388.11075901101,29611.76089020612,19013.72973082234,23026.78081295447,16801.258874998985,19470.098513921534,8224.913612973913,32712.83933927104,21972.800940666395,16013.20028401769,23162.604224436753,20169.05570613776,20660.759205186863,19858.50160298947,30840.833032447652,5745.837472332352,23372.17582981185,23285.475851941243,6001.57853467958,15569.793383300357,19780.594396182754,15482.69016766239,15285.82963288323,9001.008738084096,9056.895943025715,18867.955178156753,16423.227910907197,16365.463371014823,18353.578906050105,38113.17080061843,41349.12572490497,35635.24182601012,35635.24182601012,41037.77609572638,40009.40033215857,17171.633829156206,15374.474833438173,16515.145284933278,41578.347803086675,42113.08864501134,41578.347803086675,36071.04094401233,39707.537747327086,38109.43136366037,28657.22233239199,40276.639315203596,38087.70286562147,29033.84523992302,14098.73928306798
264,12418.509805557362,15327.937746230049,17529.81426531311,11949.341506618037,12095.004502089718,14940.732992200526,17413.23140697976,17470.52604111091,19649.632714252897,14643.330737421393,13830.157796075147,24407.437809267238,38013.446945266885,28319.156921539805,24706.464515348427,12649.759227344022,37111.18977156213,27031.088640524536,12637.693447022382,25309.190135629633,24779.80943275122,36904.926365788044,28250.35117928812,24373.284809142442,40952.126505919114,21688.40784841813,30718.499635859425,19509.777993710242,21999.230140008352,42295.83715408468,28458.90080027254,33035.49353694744,10227.192953933489,32967.7670701104,23129.857943584313,41684.08928570365,26619.45214899668,23382.033713395012,23392.92492461126,22806.085410456082,23579.21958991345,23991.677000637,26502.418913247013,21397.16792923498,23889.94730870294,23210.72250076031,30390.905676694565,21397.16792923498,19856.077124672855,20269.12494565352,13336.768548898037,17703.065692100845,10292.900020740284,29600.687638356932,17763.890808944197,13582.669181616191,25667.898254057065,13570.241333624832,18139.952342383105,18474.87359439373,22130.7699985557,23642.154277641148,26333.194553874782,23376.547708607366,33134.773826039884,24625.555930895272,25669.764287665843,29634.145320046733,25794.44833904129,20561.53223548237,6820.876915364418,12604.418050349776,24270.81159834344,30550.112853255825,25792.66577226531,24357.795055411465,32001.61787448462,33587.485520724375,14415.591163240015,41850.89169540681,35079.83660050621,25560.422338297194,14733.931095708329,25445.044678750834,5551.593698274776,11135.338841594348,11319.346535770646,33237.030481075955,7978.636846625001,39672.440213877315,9495.171371525379,33718.82150272049,14906.669116275796,27133.841425468832,20908.319487513352,15363.037899374998,4117.852998427371,36819.8999517854,26079.861553180763,20120.260896532058,27269.66483695112,24276.116318652126,24767.81981770123,23965.562215503836,34947.893644962016,9852.898084846722,27479.23644232622,27392.536464455607,10108.63914719395,19676.853995814723,23887.655008697122,19589.750780176757,19392.890245397597,13108.069350598465,13163.956555540084,22975.01579067112,20530.288523421565,20472.52398352919,22460.639518564472,42220.2314131328,45456.18633741934,39742.30243852449,39742.30243852449,45144.83670824076,44116.46094467294,17465.79689227065,15668.637896552615,16809.30834804772,45685.40841560103,46220.14925752569,45685.40841560103,40178.10155652669,43814.59835984144,42216.49197617472,32764.282944906357,44383.69992771796,42194.763478135836,33140.90585243738,14392.902346182422
265,14805.798964839501,13694.948238922934,15142.525114212847,9562.052355517768,9707.715350989449,17328.022151482663,19800.520566261897,19857.815200393045,22036.921873535033,17030.619896703534,16217.446955357289,22020.148658166974,40400.736104549025,30706.44608082195,27093.75367463057,15037.048386626162,39498.47893084427,29418.37779980668,15024.982606304522,27696.479294911776,27167.098592033355,39292.21552507018,30637.640338570258,26760.573968424585,43339.41566520125,24075.697007700273,33105.78879514157,21897.067152992386,24386.519299290496,44683.12631336682,30846.189959554682,35422.78269622958,10270.151208383864,35355.05622939253,25517.147102866456,44071.37844498579,29006.74130827882,25769.322872677156,25780.214083893396,25193.374569738226,25966.508749195593,26378.966159919142,28889.708072529156,23784.457088517123,26277.236467985076,25598.011660042444,32778.194835976705,23784.457088517123,22243.366283954998,22656.414104935662,15724.057708180175,20090.354851382977,12680.189180022422,31987.976797639076,20151.179968226337,13081.885826189737,28055.18741333921,15957.53049290697,20527.241501665245,20862.16275367587,24518.059157837844,26029.44343692329,28720.483713156926,25763.83686788951,35522.062985322016,27012.845090177416,28057.053446947986,32021.434479328876,28181.737498323426,22948.821394764505,6863.835169814792,12103.634694923323,26658.100757625576,32937.40201253797,28179.954931547454,26745.084214693597,34388.90703376676,35974.77468000651,14458.54941769039,44238.18085468895,37467.12575978835,27947.711497579337,14776.889350158704,27832.333838032977,5594.55195272515,11178.297096044724,13706.635695052786,35624.319640358095,6181.600281151285,42059.729373159455,11882.460530807517,36106.110662002626,14949.627370726172,29521.130584750976,23295.608646795496,14862.254543948546,1730.5638431571717,39207.18911106754,28467.150712462906,22507.5500558142,29656.953996233264,26663.40547793427,27155.108976983374,26352.85137478598,37335.182804244156,12240.18724412886,29866.525601608355,29779.82562373775,12495.928306476088,22064.14315509686,26274.944167979265,21977.0399394589,21780.17940467974,15495.358509880605,15551.245714822224,25362.304949953264,22917.577682703708,22859.813142811334,24847.928677846616,44607.52057241494,47843.47549670149,42129.59159780663,42129.59159780663,47532.125867522904,46503.75010395508,19853.086051552786,18055.927055834756,19196.597507329858,48072.69757488317,48607.43841680783,48072.69757488317,42565.390715808826,46201.88751912358,44603.78113545686,35151.57210418849,46770.989087000096,44582.052637417975,35528.19501171952,16780.19150546456
266,15881.64137792948,12619.105825832956,14066.682701122869,8486.20994242779,8631.87293789947,18403.864564572643,20876.362979351878,20933.65761348302,23112.76428662501,18106.462309793515,17293.28936844727,20944.306245076994,41476.578517639005,31782.288493911925,28169.59608772055,16112.89079971614,40574.32134393425,30494.22021289666,16100.8250193945,28772.321708001757,28242.941005123335,40368.057938160164,31713.482751660238,27836.416381514566,44415.258078291234,25151.539420790254,34181.63120823155,22972.909566082362,25462.361712380476,45758.9687264568,31922.03237264466,36498.62510931956,11345.993621473843,36430.89864248251,26022.886682916374,45147.22085807577,30082.5837213688,26845.165285767136,26856.056496983372,26269.216982828206,26472.24832924551,27454.808573009122,29965.550485619136,24860.2995016071,27353.078881075056,26258.737408470606,33854.037249066685,24860.2995016071,23319.208697044978,23732.256518025642,16799.900121270155,21166.197264472954,13756.0315931124,33063.81921072905,21227.022381316317,12006.04341309976,29131.02982642919,17033.37290599695,21603.083914755225,21938.005166765848,25023.798737887762,27105.28585001327,29796.326126246906,26839.67928097949,36597.905398412,28088.687503267396,29132.895860037963,33097.27689241886,29257.579911413402,24024.663807854486,7939.677582904771,11027.792281833345,27733.943170715553,34013.24442562795,29255.797344637434,27820.926627783578,35464.74944685674,37050.61709309649,15478.336275629692,45314.02326777893,38542.96817287833,29023.553910669318,15159.996343161376,28908.176251122957,6670.394365815129,12254.139509134702,14782.478108142765,36700.162053448075,5105.757868061306,43135.571786249435,12958.302943897495,37181.953075092606,14987.25832259391,30596.972997840952,24371.451059885472,13786.412130858567,654.7214300671927,40283.03152415752,29542.993125552883,23583.392468904178,30732.796409323244,27739.247891024246,28230.95139007335,27428.69378787596,38411.025217334136,13316.029657218838,30942.36801469833,30855.668036827727,13571.770719566066,23139.98556818684,27350.786581069246,23052.88235254888,22856.02181776972,16571.200922970584,16627.0881279122,26438.14736304324,23993.42009579369,23935.655555901314,25923.771090936592,45683.36298550492,48919.31790979147,43205.43401089661,43205.43401089661,48607.968280612884,47579.59251704506,20928.928464642762,19131.769468924733,20272.439920419838,49148.53998797315,49683.28082989781,49148.53998797315,43641.233128898806,47277.72993221356,45679.62354854684,36227.41451727847,47846.83150009008,45657.895050507956,36604.0374248095,17856.03391855454
267,5172.5445777506775,8081.972518423363,14636.687510887401,13148.273570614137,13293.936566085818,17695.947003220626,20168.44541799986,20225.740052131005,22404.846725272997,17398.544748441494,16590.388385684597,17811.966763161297,31845.863062052646,21073.19169373312,18538.880632134187,6482.175344129778,29865.224543755452,19785.12341271785,6470.109563808137,19141.60625241539,17533.844204944537,29658.961137981358,23711.617651854267,18205.700925928202,34784.54262270487,15520.823965203888,23472.53440805274,13342.194110495999,15831.646256794113,36128.25327087043,21212.935572465853,25789.52830914075,18297.295377968287,28429.03354267654,15883.892715777632,35516.505402489405,20451.868265782432,17214.449830180773,18854.191397177405,15560.120182649398,16333.254362106767,17824.093117422755,20334.835030032773,15229.584046020738,16643.982080896258,15964.757272953624,23144.94044888788,15229.584046020738,13688.493241458611,14101.541062439273,9116.922141962106,13164.332164666997,3046.9347929335986,22354.722410550246,11596.306925729956,21652.77160565099,18460.848832554624,6324.276105818146,10893.987114576421,12228.94580282607,14884.80477074902,17474.570394426908,20165.61067066054,17208.963825393123,26967.189942825637,18457.97204768103,18423.799059859157,23466.56143683249,18548.483111234607,16022.798708048518,14890.97933939922,20674.520474384575,17024.846370536758,23304.14762544914,19625.081889051067,19819.06152797761,24755.652646677932,29048.751993290516,22485.69358727483,34604.92646760013,28912.252717291973,18314.457110490508,22804.033519743145,18683.702407860856,13621.69612230958,19205.441265629153,5151.762652556402,27069.44659786171,16048.739270659806,33504.85633066307,5832.9244162481455,29180.08797528664,22976.77154031061,20966.25754225459,13662.354259706672,23433.140323409796,12187.955422462175,30652.316068571166,18833.896325374077,13952.677013317814,20023.699609144438,17030.151090845444,17521.85458989455,17797.978332289593,27701.928417155334,4393.071882510067,20233.271214519536,21224.952581241363,3941.055263979703,12430.88876800804,16641.68978089044,13422.166896962513,13225.306362183353,6940.48546738422,6996.37267232584,16807.431907456878,14362.704640207321,14304.940100314947,16293.055635350227,36052.647529918555,39288.6024542051,35203.56891109064,35203.56891109064,38977.25282502652,37948.87706145869,20221.010903290746,18423.851907572716,19564.52235906782,38439.44318779435,38974.184029719014,38439.44318779435,32932.13632872002,36568.63313203476,34970.52674836804,25518.317717099675,37137.73469991128,34948.79825032916,25894.940624630704,17148.11635720252
268,6385.243972813874,9294.67191348656,15849.386905950596,14360.972965677334,14506.635961149015,17815.874418311647,20288.37283309088,20345.667467222025,22524.774140364018,17518.472163532515,16710.315800775614,19024.666158224492,31436.192499098786,22285.891088796317,18129.210069180328,6072.504781175917,31077.92393881865,20997.82280778105,6060.439000854276,18731.93568946153,18746.54360000773,30871.66053304456,21689.1716971958,17796.030362974343,34374.872059751004,15111.153402250027,24685.233803115938,12932.523547542138,15421.975693840252,35718.58270791657,22425.63496752905,27002.227704203946,18417.222793059304,26406.587588018076,17096.592110840826,35106.83483953554,20042.197702828576,16804.77926722691,16831.745442518935,16772.819577712595,17545.953757169962,17414.422554468896,19925.164467078914,14819.913483066877,17856.681475959453,17177.456668016817,24357.639843951078,14819.913483066877,13278.82267850475,13691.870499485412,7094.476187303635,11141.886210008526,4259.634187996795,23567.421805613445,11186.636362776093,21772.699020742006,19090.643807888966,7536.975500881343,12106.686509639616,11897.619148225625,16097.504165812215,17064.89983147305,19755.94010770668,16799.293262439263,26557.519379871777,18048.30148472717,19636.498454922355,23056.89087387863,19761.182506297802,14000.352753390047,15010.90675449024,20794.447889475592,18237.545765599953,24516.847020512338,19215.411326097208,17796.61557331914,25968.35204174113,27026.30603863205,22605.621002365846,35817.625862663335,28502.582154338113,19527.156505553703,22923.960934834162,18867.790232582734,13741.6235374006,19325.36868072017,4208.52541284377,26659.776034907853,16168.666685750824,33095.185767709205,4663.73979483996,27157.642020628173,23096.698955401625,20556.58697930073,14875.053654769868,23553.067738500817,12307.882837553196,30242.645505617307,20046.595720437275,13543.006450363953,21236.399004207633,18242.85048590864,18734.553984957744,17388.307769335734,28914.627812218532,2370.6259278515977,21445.97060958273,20815.282018287504,1918.6093093212337,13643.588163071236,17854.389175953635,13012.496334008652,12815.635799229492,6530.814904430359,6586.702109371979,16397.761344503015,13953.03407725346,13895.269537361086,15883.385072396366,35642.97696696469,38878.93189125124,33181.12295643217,33181.12295643217,38567.582262072654,37539.20649850483,20340.938318381766,18543.779322663737,19684.449774158842,39652.14258285755,40186.883424782216,39652.14258285755,34144.83572378321,37781.33252709796,36183.226143431246,26731.01711216287,38350.43409497448,36161.49764539236,27107.6400196939,17268.043772293542
269,7466.267164534793,4055.2669973418506,5502.843872631763,4014.429932358502,4160.092927830183,29009.049327790835,31481.54774257007,31538.842376701214,33717.949049843206,28711.647073011703,27903.490710254806,12380.467416585887,40600.12596050726,26745.538063208758,25743.964160393785,14292.257255267588,33780.60559555411,24404.264984276128,14280.191474945948,28159.39007235562,20201.750225355423,34288.67301035171,33505.814646484665,26959.963824382823,43802.326442645106,24538.60778514412,28102.24628042309,22359.97793043623,24849.43007673434,44882.516169325056,26022.87934167651,32111.20990286095,19914.25030003981,38223.23053730695,17459.047854425266,43843.380923270845,29469.652085722664,25249.470746280567,28648.388391807803,21881.801776369593,17908.409500754402,25859.114033522554,29089.097928487394,24247.36786596097,19311.888101307144,17694.898579979497,28180.858578625553,24247.36786596097,22706.277061398843,23119.324882379507,19737.874511780166,23112.086086032814,10668.606108646221,26984.434282920596,21369.214492226387,13970.97625640684,24782.53042627482,12325.681855213381,17215.668708296613,19850.617118538696,16459.959909396654,25509.591310526703,29183.39449060077,26226.747645333355,35984.97376276586,27475.75586762126,23053.51093222951,32484.34525677272,21216.389131645494,25816.995702678912,15998.550974516198,12412.45008024068,19692.752390947644,27933.85949781949,28642.8657089913,29613.258522608005,29385.364519048282,38842.94898792092,17443.269118936772,37940.258005831114,37930.036537232205,24636.138704210705,17124.92918646846,25005.384001581053,15936.814483708898,16842.075800172253,15439.61265480041,36087.23041780194,10440.832655640437,42259.11922911769,17146.026740818357,38974.28496991703,16952.191165900993,29984.04136219482,19984.035853426863,15380.455378852035,10912.513276954665,39406.57896702578,23463.60819774443,22970.460833258046,26345.38120286463,21659.862963215794,22151.5664622649,26815.762152229825,32331.640289525683,15720.564842460013,22901.177234930423,30242.736401181595,15268.548223929649,18752.57036172823,22963.371374610633,22439.950716902746,22243.090182123586,14750.567378522032,14806.45458346365,25825.21572739711,23380.488460147553,23322.72392025518,25115.758333851627,44806.91042837318,48042.865352659726,44997.76590572104,44997.76590572104,47731.51572348114,46966.66088139893,31534.113227860955,29736.954232142925,30877.62468363803,42354.82423959301,42889.56508151767,42354.82423959301,35600.042349130905,40484.01418383342,38885.9078001667,28186.22373751056,41414.56818995817,38284.12978856014,28562.84664504159,28461.21868177273
270,5360.174772995042,3178.5301980905533,4626.107073380465,3137.6931331072046,3283.3561285788855,26902.956936251085,29375.45535103032,29432.749985161463,31611.856658303455,26605.554681471953,25797.398318715055,11503.73061733459,38494.03356896752,25288.780895913565,23637.87176885403,12186.16486372784,32903.86879630281,23527.52818502483,12174.0990834062,26053.297680815875,19325.013426104124,33411.93621110041,31399.722254944918,24853.871432843076,41696.234051105355,22432.51539360437,27225.50948117179,20253.885538896484,22743.337685194594,42776.42377778531,25146.142542425212,30005.117511321194,19037.51350078851,36117.1381457672,16582.311055173966,41737.288531731094,27363.55969418292,23143.378354740813,26542.296000268056,19775.70938482984,17031.672701503103,23753.0216419828,26983.005536947647,22141.27547442122,18435.151302055845,16818.161780728202,27304.121779374254,22141.27547442122,20600.184669859096,21013.23249083976,17631.782120240416,21005.993694493067,8562.51371710647,26107.697483669297,19263.12210068664,13094.239457155545,22676.438034735067,10219.58946367363,15109.576316756864,17744.52472699894,15583.223110145356,23403.49891898695,27077.302099061024,24120.655253793608,33878.88137122612,25369.663476081514,22176.77413297821,30378.252865232975,20339.652332394195,23710.903311139165,15121.814175264903,11535.713280989383,18816.015591696345,27057.12269856819,26536.773317451552,27507.16613106826,28508.627719796983,36736.85659638118,16566.532319685477,37063.52120657981,35823.944145692454,22530.04631267095,16248.192387217161,22899.2916100413,15060.077684457601,15965.339000920956,13333.520263260662,33981.1380262622,9564.09585638914,40153.02683757795,15039.934349278607,36868.19257837729,16075.454366649696,27877.948970655074,17877.943461887113,14503.718579600738,10035.776477703368,37300.48657548604,22586.87139849313,20864.3684417183,24239.288811324877,20783.126163964494,21274.8296630136,24709.669760690078,31454.903490274384,13614.472450920264,22024.440435679124,28136.64400964185,13162.4558323899,16646.47797018848,20857.27898307088,20333.858325363,20136.99779058384,12644.474986982283,12700.362191923901,23719.123335857363,21274.396068607806,21216.631528715432,23009.66594231188,42700.818036833436,45936.772961119976,42891.6735141813,42891.6735141813,45625.42333194139,44860.56848985918,29428.020836321204,27630.861840603175,28771.53229209828,41478.08744034171,42012.828282266375,41478.08744034171,34723.30554987961,39607.27738458212,38009.171000915405,27309.486938259262,40537.83139070687,37407.39298930884,27686.10984579029,26355.12629023298
271,8720.247203392919,11629.675144065604,18184.39013652964,16695.97619625638,16841.63919172806,15703.976382957817,18176.47479773705,18233.769431868197,20412.876105010186,15406.574128178683,14598.417765421786,19669.241933758087,30536.08000797709,21987.98005617284,17229.097578058634,5172.392290054226,31722.49971435224,21642.39858331464,5160.326509732585,17831.823198339836,19391.119375541322,30464.7834997365,19667.69206095855,16895.91787185265,33376.49822836806,14211.040911128335,25329.80957864953,12032.411056420446,14521.86320271856,34818.47021679487,22127.723934905574,26301.4790673302,17551.51477206491,24385.107951780825,17741.16788637442,34206.72234841385,18408.268291015076,15904.666776105218,14810.265806281688,16474.908545089114,18190.529532703556,16514.310063347202,19025.051975957216,13919.800991945185,18501.257251493043,17822.03244355041,24059.7288113276,13919.800991945185,12378.710187383058,12791.75800836372,5072.996551066388,9120.406573771277,6042.58163190376,24211.997581147036,10286.523871654403,23471.189970506228,18190.531316767272,9871.978731460387,12751.262285173209,10997.506657103933,16742.079941345808,16164.787340351353,18855.827616584986,15117.100702636337,25559.145548488832,16366.108924924241,20281.074230455946,21677.408499358775,20405.758281831393,11978.8731171528,16709.397704254457,22492.938839239814,18882.121541133543,25161.42279604593,18315.298834975514,15775.135937081892,25561.47500843307,25004.8264023948,23377.467538928755,36462.201638196915,27504.208322955168,18826.40786867996,23695.80747139707,17967.67774146104,15440.114487164821,20097.21521728308,3308.412921722079,25661.402203524907,17867.157635515046,32195.07327658751,2328.7365618587633,25136.162384390922,23868.545491964534,19656.474488179036,15294.091367710498,25251.55868826504,14006.373787317416,29342.53301449561,20691.171495970866,12642.893959242261,20938.487971584156,18887.42626144223,19379.129760491334,15706.115209532809,29559.203587752123,35.62270003138358,22090.546385116322,19915.16952716581,1018.4968181995428,14288.163938604828,17556.478143330154,12112.38384288696,11915.5233081078,5630.702413308668,5686.5896182502875,15497.648853381324,13052.921586131768,12995.157046239394,14983.272581274674,34742.864475842995,37978.81940012954,31159.643320194922,31159.643320194922,37667.46977095096,36540.83266712189,18229.040283027938,16431.881287309905,17572.55173880501,39896.1674081296,40430.908250054264,39896.1674081296,34789.411499316804,38425.90830263155,36827.80191896483,27375.59288769646,37649.68545810073,36806.07342092594,27752.21579522749,15156.145736939712
272,11075.823334612547,13985.251275285234,20539.966267749267,19051.55232747601,19197.21532294769,17773.755029343756,20246.25344412299,20303.548078254138,22482.654751396127,17476.352774564628,16668.196411807727,21376.14514995196,29269.57647112152,21280.472749266646,16521.59027115244,4464.884983148034,31250.08159651016,23349.301799508517,4452.819202826393,15282.545643402915,21098.0225917352,29757.2761928303,16292.051745448827,15629.414334997075,30000.85791285834,12168.448931125924,24857.39146080745,9989.819076418033,12479.271222716148,33551.9666799393,21420.21662799938,25593.971760424007,19621.293418450856,21009.467636271103,19448.071102568294,32940.218811558276,15032.62797550536,15197.159469199027,11434.62549077197,15767.401238182923,19897.43274889743,15806.802756441011,17758.548439101647,10991.105349526493,20208.16046768692,19528.93565974429,23352.221504421406,10991.105349526493,10336.118207380645,10749.166028361307,1697.3562355566694,5744.7662582615585,7749.48484809764,23739.579463304955,7974.825658085612,25540.96861689217,17483.024009861078,11826.41443089735,14458.165501367088,10289.99935019774,18448.983157539682,15457.280033445162,16813.23563658258,11741.460387126619,22183.505232979114,12990.468609414522,21987.977446649824,18301.76818384906,22112.66149802527,8603.23280164308,18779.1763506404,24562.717485625755,20589.02475732742,24689.004678203848,16272.706854973101,12399.495621572174,24853.967701526875,21629.186086885078,25447.2461853147,35945.46238707792,24128.56800744545,18118.900561773764,25765.586117783016,17260.170434554846,17509.89313355076,22166.993863669024,2600.905614815886,22285.76188801519,19936.936281900988,30549.165400392445,4398.515208244706,21760.5220688812,25938.32413835048,17613.882508176623,14586.584060804305,27321.337334650976,16076.152433703357,27696.625138300544,22398.074712164744,10600.301979239848,20230.980664677965,20594.329477636107,21086.032976685212,12330.474894023091,29086.785469910043,3340.0176129030997,23797.4496013102,17872.577547163397,3478.5106439452375,15995.067154798708,16848.970836423963,9183.688200468267,8986.827665689107,4923.195106402476,4979.082311344096,12735.516654783314,10124.225943713074,10066.4614038207,12940.680601272263,33476.360938987425,36332.91152393448,27784.0030046852,27784.0030046852,36021.5618947559,33165.19235161217,20298.81892941388,18501.65993369585,19642.33038519095,39188.66010122341,39723.40094314807,39188.66010122341,34452.12427160456,37953.49018478947,36355.383801122756,29082.49610389034,36942.17815119454,36289.33416980694,29459.119011421368,17225.924383325655
273,11838.522129333458,14747.950070006145,21302.665062470176,19814.251122196918,19959.9141176686,16967.817297155903,19440.315711935138,19497.610346066285,21676.717019208274,16670.41504237677,15862.258679619872,23655.168828328642,30650.21508354061,24535.947173832563,18610.07866306423,8346.648071101783,34505.55602107608,25628.325477885202,8334.582290780143,16663.184255822005,23377.04627011188,31845.764584742094,17672.69035786792,17010.052947416167,31381.49652527743,13549.087543545014,28112.865885373365,11370.457688837123,13859.909835135239,34932.60529235839,24675.691052565297,27622.074532638613,18815.355686263,22390.106248690194,21727.094780944975,34320.857423977366,16413.266587924452,17285.647861110814,12815.26410319106,19022.875662748836,22176.45642727411,17895.291148352797,19139.187051520737,12371.743961945584,22487.184146063602,21807.95933812097,26607.695928987323,12371.743961945584,11716.756819799735,12129.804640780398,2184.4068498218444,7125.404870680649,9712.91234451638,26995.053887870872,9355.464270504703,24735.030884704316,19571.512401772867,12990.253657400928,16737.189179743767,14171.76243815149,20728.006835916363,17545.76842535695,18193.87424900167,13122.09899954571,23564.143845398205,14371.107221833612,24267.00112502651,19682.40679626815,24391.685176401952,9983.87141406217,17973.238618452546,23756.779753437902,22868.048435704102,27944.479102769765,17653.34546739219,13780.134233991264,26942.456093438665,23009.82469930417,24641.308453126843,39200.93681164381,25509.20661986454,20207.388953685553,24959.64838559516,19348.658826466635,16703.955401362906,21361.056131481168,6482.668702769635,23666.40050043428,19130.998549713135,31929.804012811535,1657.1903271258138,23141.16068130029,25132.386406162623,18994.521120595713,17842.05848537022,26515.399602463127,15270.214701515504,29077.263750719634,24677.09839054143,11980.940591658939,23486.455089243875,22873.353156012792,23365.056655061897,13711.113506442181,32342.25989447596,3950.3041893781933,26076.47327968688,19253.216159582487,5004.423712770103,18274.090833175385,20104.445260989876,10564.326812887357,10367.466278108197,8804.958194356226,8860.845399297845,14116.155267202405,11504.864556132165,11447.10001623979,14321.319213691353,34856.999551406516,37713.55013635357,29164.64161710429,29164.64161710429,37402.20050717499,34545.83096403126,19492.881197226026,17695.722201507997,18836.3926530031,40666.76802663601,41201.508868560675,40666.76802663601,37707.59869617047,40267.04845693847,39610.85822568867,31361.51978226702,38420.28607660714,39544.808594372844,31738.14268979805,16419.9866511378
